Bus,Subway,평균매매가,평균조절가,유흥업소,살인,강도,강간,절도,폭력,방화,마약,약취,도박,전체범죄,112신고,총_생활인구,아파트_단지수,아파트_평균_시가,매출액,매출건수,생활인구_야간비율,생활인구_심야비율,생활인구_여성비율,상권타입_골목상권,상권타입_관광특구,상권타입_발달상권,상권타입_전통시장,개업율_요식업,폐업율_요식업,프랜차이즈비율_요식업,개업율_비요식업,폐업율_비요식업,프랜차이즈비율_비요식업,요식업비율
12,0,745.0764071945536,9.979202655882156,2,2,5,1,1,1,5,1,1,1,1,90549,7193021.0,86.0,168666831.0,23267015045.0,1157507.0,0.1327603520134308,0.285808702629952,0.5401623323496484,1,0,0,0,0.22950819672131148,0.18032786885245902,0.5409836065573771,0.06593406593406594,0.04945054945054945,0.15384615384615385,0.25102880658436216
8,1,629.0254504121576,9.80785273794234,1,4,1,3,3,3,4,2,1,4,3,96374,2732306.0,58.0,148124169.0,7743771558.0,359540.0,0.1287117914318528,0.31170959621652916,0.5332455442399204,1,0,0,0,0.23076923076923078,0.23076923076923078,1.0,0.02,0.08,0.4,0.20634920634920634
6,1,992.480457127087,9.065311732627501,0,2,3,5,5,5,5,3,5,3,5,132570,1500936.0,5.0,159522678.0,10643076804.0,632798.0,0.10458274037000911,0.15889085210828444,0.49373391004013495,1,0,0,0,0.21875,0.15625,0.875,0.03896103896103896,0.07792207792207792,0.09090909090909091,0.29357798165137616
3,1,1035.9208933136015,11.146871700835822,0,4,2,1,2,2,3,2,1,1,2,90549,875984.0,,,5196600313.0,149239.0,0.12531279110120733,0.2645425030594166,0.5315462382874573,1,0,0,0,0.08333333333333333,0.0,0.0,0.07142857142857142,0.10714285714285714,0.14285714285714285,0.3
13,1,3065.60998499031,11.821450246546688,0,5,1,1,1,1,2,2,1,1,1,72970,2624122.0,31.0,451753687.0,21211225329.0,1370055.0,0.1414419756398521,0.28974643709400705,0.5027712126189255,1,0,0,0,0.10810810810810811,0.10810810810810811,0.7567567567567568,0.05737704918032787,0.06557377049180328,0.16393442622950818,0.23270440251572327
4,1,1103.2927871415843,10.561673300952865,0,3,5,5,5,5,5,5,1,1,5,90549,1387678.0,23.0,105587676.0,2689959148.0,261509.0,0.13122064340574688,0.2973326665119718,0.5387258427387334,1,0,0,0,0.22727272727272727,0.13636363636363635,0.3181818181818182,0.1724137931034483,0.10344827586206896,0.20689655172413793,0.43137254901960786
4,0,2461.9371730214675,11.55159226186633,0,1,1,1,1,1,1,1,1,1,1,72970,1575406.0,53.0,339927474.0,8823600948.0,696588.0,0.12918638116142758,0.328703838883437,0.543522114299425,1,0,0,0,0.08695652173913043,0.17391304347826086,0.6956521739130435,0.04597701149425287,0.06896551724137931,0.1839080459770115,0.20909090909090908
6,0,8035.714285714285,11.981290057420566,2,5,1,1,1,1,2,2,1,1,1,72970,1286682.0,51.0,636834620.0,10863534288.0,664129.0,0.13039663257898998,0.2928291528132048,0.5337938977929279,1,0,0,0,0.023809523809523808,0.023809523809523808,0.38095238095238093,0.058823529411764705,0.14705882352941177,0.29411764705882354,0.38181818181818183
5,4,536.8098159509203,9.922381716705559,3,3,1,4,3,4,3,4,5,2,4,132570,2441238.0,10.0,144407260.0,8139981238.0,394767.0,0.1269773778713915,0.27110097417785567,0.5209348699307482,1,0,0,0,0.11627906976744186,0.13953488372093023,0.09302325581395349,0.11428571428571428,0.047619047619047616,0.1523809523809524,0.2905405405405405
2,2,1233.8468766317874,10.74780407078684,0,1,2,2,2,3,1,5,5,2,3,125929,2905816.0,56.0,373696023.0,8093869432.0,297002.0,0.10999044674542366,0.22047438654064813,0.5580821359645621,1,0,0,0,0.125,0.041666666666666664,0.16666666666666666,0.09523809523809523,0.07142857142857142,0.12698412698412698,0.16
8,3,1056.179308491266,10.759432716448131,0,2,5,1,1,1,5,1,1,1,1,90549,3335154.0,73.0,196003926.0,8688684543.0,836684.0,0.12234127719439641,0.26489781281464064,0.5335462770234898,1,0,0,0,0.15384615384615385,0.1282051282051282,0.5641025641025641,0.07964601769911504,0.02654867256637168,0.1415929203539823,0.2565789473684211
11,5,622.9574361497293,10.083033286149782,4,4,3,2,5,3,3,2,1,5,4,100254,6222532.0,92.0,134443291.0,17231584730.0,1463286.0,0.13046843310729458,0.294514676662169,0.5363067638703988,1,0,0,0,0.2222222222222222,0.2222222222222222,0.9166666666666666,0.07142857142857142,0.07792207792207792,0.2597402597402597,0.18947368421052632
10,0,1785.3379767535748,10.435035020020687,0,2,2,3,3,4,5,2,1,5,3,88134,2359142.0,259.0,71616405.0,18552778807.0,1120653.0,0.15188360853225452,0.262563677811679,0.5159825055041197,1,0,0,0,0.2558139534883721,0.16279069767441862,0.6046511627906976,0.08148148148148149,0.0962962962962963,0.13333333333333333,0.24157303370786518
10,0,883.3612958181413,10.20273322991025,0,3,1,4,3,4,3,4,5,2,4,132570,787418.0,2.0,263164996.0,8467817913.0,662486.0,0.12725007556342374,0.26202728411085346,0.5212568165828061,1,0,0,0,0.3684210526315789,0.21052631578947367,1.263157894736842,0.11864406779661017,0.13559322033898305,0.2033898305084746,0.24358974358974358
2,1,1162.5613034550252,10.609970225807176,0,3,2,3,4,4,1,3,1,2,4,68076,1253002.0,4.0,317413105.0,12332412046.0,308207.0,0.11624402834153497,0.27704185627796285,0.4987222685997309,1,0,0,0,0.5789473684210527,0.21052631578947367,1.0,0.08333333333333333,0.06666666666666667,0.13333333333333333,0.24050632911392406
6,2,907.6711264780454,10.316662625671695,3,5,5,5,5,5,5,5,1,3,5,100254,1172763.0,6.0,152731572.0,16975411728.0,937960.0,0.13764247337271043,0.2401422964401162,0.5137457440250076,1,0,0,0,0.045454545454545456,0.18181818181818182,1.8181818181818181,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.23404255319148937
4,4,1548.7513195596125,10.534294250057338,1,1,3,1,1,1,2,1,1,1,1,45935,1473229.0,5.0,126010875.0,15672857108.0,507567.0,0.10499725433045372,0.2338231191484827,0.49493731117158296,1,0,0,0,0.10909090909090909,0.09090909090909091,0.0,0.09803921568627451,0.0784313725490196,0.27450980392156865,0.5188679245283019
10,1,843.0526934674793,9.671213182839464,1,1,1,1,1,1,5,3,5,3,1,59933,3535650.0,85.0,101192802.0,42539388670.0,4718743.0,0.13241242770070566,0.2825384299916564,0.544106741334691,1,0,0,0,0.28888888888888886,0.2222222222222222,1.5333333333333334,0.03529411764705882,0.058823529411764705,0.1411764705882353,0.20930232558139536
5,0,632.7545721210929,9.858576468881237,0,3,5,1,2,3,2,1,2,2,2,95966,207415.0,,,8479422261.0,237724.0,0.14860063158402237,0.30488633898223366,0.5197116891256659,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.16
6,0,1360.8917789131444,10.058493795005157,0,1,2,1,1,1,2,1,5,2,1,88076,1728028.0,55.0,254779260.0,38990949711.0,1551225.0,0.12906966785260424,0.23076535796873662,0.5013472003925862,1,0,0,0,0.10714285714285714,0.03571428571428571,0.8571428571428571,0.06578947368421052,0.09210526315789473,0.14473684210526316,0.15555555555555556
10,0,905.6829695127567,10.174899954619908,0,2,3,1,1,1,2,2,3,1,1,79765,614830.0,2.0,150147327.0,5882213125.0,372890.0,0.10841208138835125,0.2125530634484329,0.5547338288632631,1,0,0,0,0.058823529411764705,0.11764705882352941,0.47058823529411764,0.06896551724137931,0.10344827586206896,0.41379310344827586,0.3695652173913043
8,0,1360.8917789131444,10.058493795005157,0,1,2,1,1,1,2,1,5,2,1,88076,549607.0,16.0,222629360.0,8103686006.0,252849.0,0.11743664109081581,0.22321586151559206,0.4967895241508933,1,0,0,0,0.0,0.125,0.0,0.0,0.058823529411764705,0.23529411764705882,0.19047619047619047
0,0,669.6428571428572,8.936898299524401,0,1,3,2,2,2,2,5,5,2,2,96374,623207.0,14.0,166369743.0,1443511741.0,117276.0,0.13811622783441135,0.29027594362707737,0.532352813752092,1,0,0,0,0.0,0.2,0.0,0.3125,0.0625,1.0,0.23809523809523808
5,2,697.2526360597624,9.089537163443765,0,3,2,4,5,3,1,5,1,1,4,88134,960320.0,58.0,152720188.0,1450752212.0,32492.0,0.14347196767744086,0.31282697434188605,0.49310542319226924,1,0,0,0,0.0,0.0,0.0,0.044444444444444446,0.13333333333333333,0.1111111111111111,0.18181818181818182
4,2,1372.749714555071,10.62922054218338,0,3,2,3,4,4,1,3,1,2,4,68076,1790228.0,13.0,247238299.0,786945223.0,72476.0,0.09933595050462846,0.1896970665189015,0.512539184952978,1,0,0,0,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.08333333333333333,0.0,0.5
6,2,1934.845674111897,11.215237695280946,0,5,5,5,5,5,3,5,4,1,5,114534,762583.0,47.0,183190811.0,148881773.0,1266.0,0.10376182002483664,0.1756280955646795,0.5364622605014798,1,0,0,0,0.25,0.0,0.0,0.14285714285714285,0.0,0.0,0.2222222222222222
15,1,1021.8348286556073,11.01976307333872,0,5,5,2,2,2,1,4,1,5,2,90549,1289794.0,28.0,339455606.0,34140958047.0,1252383.0,0.11160154257191458,0.22959325287604068,0.5167476356689518,1,0,0,0,0.1346153846153846,0.1346153846153846,0.6346153846153846,0.015957446808510637,0.047872340425531915,0.15425531914893617,0.21666666666666667
4,2,1119.1168332250575,11.07548293430656,0,2,1,1,1,1,5,1,4,3,1,114534,1862119.0,1.0,391609921.0,17660343966.0,739019.0,0.12422406946065208,0.23640272184538152,0.5554940366324601,1,0,0,0,0.4444444444444444,0.3333333333333333,1.3333333333333333,0.04938271604938271,0.07407407407407407,0.4444444444444444,0.18181818181818182
6,2,1050.3902129008293,10.65824156223859,0,1,1,1,1,1,1,4,1,1,1,129382,3286801.0,87.0,118023410.0,15456098238.0,950046.0,0.13876288829168545,0.24852249953678363,0.5509591240844821,1,0,0,0,0.125,0.1,0.625,0.05384615384615385,0.1076923076923077,0.18461538461538463,0.23529411764705882
6,3,1118.1572013381735,10.443453028891174,0,3,5,5,5,5,5,5,1,1,5,90549,2625177.0,8.0,135732015.0,6288652029.0,770678.0,0.13233926702847085,0.259683061370719,0.4908244282195067,1,0,0,0,0.05128205128205128,0.02564102564102564,0.9230769230769231,0.1935483870967742,0.03225806451612903,0.45161290322580644,0.5571428571428572
4,5,1585.4098944332163,10.947060644292568,0,2,1,1,1,1,5,1,4,3,1,114534,493938.0,1.0,463038420.0,4118109414.0,108415.0,0.09649591649154347,0.14163720952832137,0.5184820766978852,1,0,0,0,0.125,0.375,0.5,0.125,0.125,1.0,0.5
10,1,765.8900901852267,10.04159179240504,6,1,2,1,2,2,2,3,5,1,2,90549,7747889.0,42.0,198240506.0,26478993413.0,1219637.0,0.13762148631711166,0.26956426453708876,0.5193488187556636,1,0,0,0,0.1506849315068493,0.1232876712328767,0.2328767123287671,0.05649717514124294,0.05649717514124294,0.22598870056497175,0.292
5,1,815.4008997533748,9.740118111683294,0,1,3,2,2,2,2,5,5,2,2,96374,1970424.0,42.0,151975882.0,4794199205.0,113877.0,0.14303672712066032,0.2894148670539945,0.534820424436568,1,0,0,0,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.03225806451612903,0.03225806451612903,0.25806451612903225,0.32608695652173914
13,3,1140.4178448588664,10.924011200813531,0,3,3,1,1,2,1,2,5,2,2,68076,2326281.0,6.0,175014424.0,44746001635.0,2218387.0,0.09597034923983817,0.1352807334969421,0.5566803838401294,1,0,0,0,0.15555555555555556,0.2,1.3333333333333333,0.048,0.104,0.4,0.2647058823529412
1,1,2181.3888117337515,10.43605547536897,0,1,5,4,5,2,5,2,1,2,3,29406,642531.0,3.0,1442522500.0,17918274307.0,444717.0,0.1016480138701479,0.20277932115337627,0.5626903604650981,1,0,0,0,0.0,0.24390243902439024,0.4878048780487805,0.024793388429752067,0.1115702479338843,0.06198347107438017,0.14487632508833923
2,1,743.5488255652457,9.795458036603568,0,2,1,1,1,2,2,1,1,2,2,139303,657046.0,4.0,234715593.0,257561566.0,10473.0,0.1345339595705628,0.27431869305954226,0.5265202131966408,1,0,0,0,0.0,1.0,4.0,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.05555555555555555
3,1,682.1050557819216,8.800695573497674,0,1,1,2,3,2,4,1,1,2,2,132570,946875.0,,,1044582029.0,25020.0,0.07283221122112211,0.09619749174917491,0.49362270627062704,1,0,0,0,0.125,0.25,0.25,0.05263157894736842,0.0,0.10526315789473684,0.17391304347826086
3,3,712.1053240556213,9.925508564614232,0,3,1,4,3,4,3,4,5,2,4,132570,91347.0,,,4609951738.0,113325.0,0.08648340941683909,0.14045343579975259,0.4881167416554457,1,0,0,0,0.3333333333333333,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.07894736842105263
2,1,2143.9809697833784,11.139082321202862,0,1,1,2,3,2,5,1,1,1,2,125929,414621.0,2.0,754813179.0,4480305248.0,109242.0,0.08813350023274268,0.14877683474787817,0.5466028011123412,1,0,0,0,0.09090909090909091,0.2727272727272727,0.0,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.3333333333333333
1,1,1813.0493859372223,11.30320924306532,0,1,1,2,3,2,5,1,1,1,2,125929,458458.0,1.0,2035694236.0,13051548012.0,157458.0,0.08399242678718662,0.11701835282621309,0.5485889656195333,1,0,0,0,0.21052631578947367,0.0,0.0,0.0,0.125,0.0,0.5428571428571428
1,0,2300.512933446536,10.219101605442946,0,1,1,1,1,1,1,1,1,1,1,72970,252038.0,1.0,298833333.0,469238582.0,7987.0,0.10973742054769518,0.1975575111689507,0.5212864726747554,1,0,0,0,0.25,0.0,1.0,0.0,0.06896551724137931,0.0,0.12121212121212122
6,0,1492.47012562228,10.411603856972828,1,2,2,3,3,4,5,2,1,5,3,88134,6552323.0,100.0,143886466.0,16405432310.0,765883.0,0.12533860128690236,0.29591489918918834,0.5274340108080753,1,0,0,0,0.10810810810810811,0.16216216216216217,0.6486486486486487,0.06369426751592357,0.10828025477707007,0.2611464968152866,0.19072164948453607
11,0,1745.1461517002183,10.401445484716215,1,2,2,3,3,4,5,2,1,5,3,88134,901129.0,75.0,69105093.0,8145689809.0,308224.0,0.12491219348173237,0.21908406010682155,0.525649490805423,1,0,0,0,0.38461538461538464,0.38461538461538464,1.0769230769230769,0.04054054054054054,0.04054054054054054,0.05405405405405406,0.14942528735632185
8,1,665.2910508403323,10.524674152231833,0,3,1,1,2,1,1,1,4,1,1,129382,2726585.0,2.0,91593350.0,76268434040.0,1249216.0,0.12744293686057834,0.34238910578617576,0.48705285182746916,1,0,0,0,0.3939393939393939,0.30303030303030304,0.48484848484848486,0.08588957055214724,0.07975460122699386,0.15950920245398773,0.1683673469387755
8,0,177.66497461928932,9.091453607841776,0,2,2,3,3,4,5,2,1,5,3,88134,2480474.0,180.0,74250412.0,23751877668.0,1456893.0,0.1355555430131499,0.2448394943869599,0.5249496668781853,1,0,0,0,0.16981132075471697,0.16981132075471697,1.169811320754717,0.07262569832402235,0.07262569832402235,0.1340782122905028,0.22844827586206898
17,0,1487.7322057864392,10.351946344869885,0,5,2,1,1,2,2,2,2,2,1,95966,3110142.0,34.0,139824347.0,20704869668.0,1370704.0,0.13108661919616532,0.2431403453604369,0.45679361263890844,1,0,0,0,0.17073170731707318,0.21951219512195122,0.47560975609756095,0.09929078014184398,0.07092198581560284,0.16312056737588654,0.36771300448430494
4,2,612.2305208711998,8.656883332333312,0,1,1,2,3,2,4,1,1,2,2,132570,276137.0,,,185757928.0,6007.0,0.10734526702325295,0.17625671315325364,0.48002621886961905,1,0,0,0,0.0,0.0,0.0,0.13333333333333333,0.0,0.8,0.16666666666666666
6,0,492.34450449858906,10.886604199660752,1,5,5,2,2,3,2,5,3,5,3,132570,1295696.0,9.0,112773677.0,2266234516.0,131184.0,0.1354623306701572,0.28134685913979823,0.5186972870179425,1,0,0,0,0.5,0.5,1.3,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.23255813953488372
8,1,819.0847557079073,10.265528819485107,0,1,1,1,3,3,5,3,1,2,3,76788,345797.0,10.0,109946628.0,1979519941.0,72865.0,0.12221910542890771,0.23373829154099082,0.5052472982703725,1,0,0,0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.04,0.04,0.16,0.1935483870967742
13,1,1375.2441096190441,10.541850210212484,0,4,1,1,1,1,3,1,2,2,1,114534,2745749.0,67.0,134290623.0,7156524219.0,463971.0,0.12133920471244822,0.2940953452045325,0.5475150860475594,1,0,0,0,0.3,0.06666666666666667,0.9,0.05263157894736842,0.08771929824561403,0.17543859649122806,0.20833333333333334
10,1,1163.869661354555,10.433658061046723,0,2,1,3,4,3,3,1,1,3,3,39241,1321536.0,43.0,130090113.0,6262715146.0,483530.0,0.1396496198363117,0.2222920904160008,0.5312537834761974,1,0,0,0,0.21052631578947367,0.10526315789473684,0.2631578947368421,0.0,0.045454545454545456,0.2727272727272727,0.30158730158730157
6,2,857.1915483541006,10.070459462685108,0,5,5,4,3,3,1,2,1,1,3,39241,730921.0,31.0,144037948.0,3308896078.0,248864.0,0.14851536622972933,0.19694878105841807,0.5312270409524422,1,0,0,0,0.4166666666666667,0.5,0.9166666666666666,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.23529411764705882
6,1,1613.2851268963561,10.7180047091485,0,1,1,1,1,2,1,1,5,2,2,76788,660364.0,1.0,377962500.0,17232546547.0,983752.0,0.12178737787038664,0.18186787892737943,0.5417936168537352,1,0,0,0,0.06818181818181818,0.11363636363636363,0.5,0.07777777777777778,0.08888888888888889,0.3111111111111111,0.3283582089552239
7,1,403.37806297534513,10.00252957506768,0,1,5,1,1,1,1,1,1,2,1,44427,1110963.0,44.0,110213033.0,6757989752.0,576544.0,0.1299044162586873,0.3224625842624822,0.49851525208310266,1,0,0,0,0.15384615384615385,0.0,0.9230769230769231,0.07407407407407407,0.1111111111111111,0.48148148148148145,0.325
4,3,1505.88451523404,10.884807156844927,0,4,2,1,1,2,2,1,1,2,1,72815,449914.0,27.0,158345239.0,2672979374.0,295756.0,0.12701760780949248,0.2712229448294563,0.5546837840120556,1,0,0,0,0.0,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857,0.06666666666666667
4,0,1492.0850985408401,10.706464918598467,0,2,1,3,4,3,3,1,1,3,3,39241,462382.0,19.0,124151831.0,3196915165.0,294129.0,0.13584655112006955,0.2655596454879299,0.5044443771600106,1,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.1
6,4,446.7855389197215,8.472927671025014,0,1,5,5,5,5,2,5,2,5,5,92545,684099.0,3.0,108712639.0,8557306323.0,726923.0,0.11896816104101891,0.21054847324729314,0.4907023691015482,1,0,0,0,0.2222222222222222,0.0,1.7777777777777777,0.02040816326530612,0.04081632653061224,0.0,0.15517241379310345
6,4,446.7855389197215,8.472927671025014,0,1,5,5,5,5,2,5,2,5,5,92545,1499098.0,4.0,175561692.0,11704123172.0,491613.0,0.10216143307508915,0.14192601150825362,0.4984984303894742,1,0,0,0,0.043478260869565216,0.08695652173913043,0.34782608695652173,0.03225806451612903,0.04838709677419355,0.06451612903225806,0.27058823529411763
13,1,710.2411268640448,10.06017062460033,1,1,3,1,3,2,3,2,2,2,2,100254,2961027.0,12.0,187772990.0,44374871187.0,1750284.0,0.13169180828138347,0.194110691999769,0.524510921379643,1,0,0,0,0.11864406779661017,0.15254237288135594,0.8983050847457628,0.125,0.0859375,0.1015625,0.3155080213903743
3,3,759.118349255938,10.162627572554662,0,5,3,3,3,3,1,5,1,5,3,97907,2161277.0,39.0,127605491.0,2474116887.0,162137.0,0.1321885163262275,0.27042021915747033,0.530922227923584,1,0,0,0,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.08196721311475409,0.08196721311475409,0.32786885245901637,0.27380952380952384
2,0,800.0,10.145330666124037,0,1,2,1,1,2,5,1,5,1,1,59933,39520.0,17.0,78581014.0,7999111400.0,723187.0,0.09665991902834008,0.18119939271255062,0.5529352226720647,1,0,0,0,0.25,0.375,1.0,0.0,0.0,0.8888888888888888,0.47058823529411764
8,3,737.6415952341565,10.206554848582567,1,1,1,1,2,1,4,1,1,3,1,100254,1519405.0,42.0,128464077.0,9972240975.0,507206.0,0.1350844574027333,0.2997916947752574,0.5300943461420754,1,0,0,0,0.2857142857142857,0.0,0.14285714285714285,0.03571428571428571,0.17857142857142858,0.42857142857142855,0.2
3,2,952.6194882251535,10.477500345884488,0,3,2,3,4,4,1,3,1,2,4,68076,2443230.0,32.0,149236690.0,4523322261.0,256323.0,0.10617993393990742,0.23577231779243052,0.4756899677885422,1,0,0,0,0.23076923076923078,0.11538461538461539,0.15384615384615385,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.2765957446808511
1,1,980.392156862745,9.749091716705559,0,3,5,5,5,5,5,5,1,1,5,90549,1003699.0,9.0,150508080.0,2518782444.0,310652.0,0.130912753723975,0.3298259737231979,0.5096189196163392,1,0,0,0,0.0,0.0,0.3076923076923077,0.1,0.1,0.4,0.3939393939393939
7,2,2424.5353892666535,10.815382692003732,2,4,2,2,3,3,2,3,1,5,3,96374,2809461.0,38.0,162205069.0,16700776407.0,1067943.0,0.13389507809505097,0.21370113342025393,0.5490633256699416,1,0,0,0,0.19718309859154928,0.23943661971830985,0.647887323943662,0.125,0.10833333333333334,0.10833333333333334,0.3717277486910995
12,2,906.3919469414551,10.263864044207558,2,3,2,3,3,2,3,2,1,3,3,88134,8651688.0,187.0,131967499.0,16408647645.0,1001026.0,0.13785148054345,0.31572174123708574,0.5239224992856886,1,0,0,0,0.46153846153846156,0.28846153846153844,0.46153846153846156,0.11794871794871795,0.05641025641025641,0.18461538461538463,0.21052631578947367
5,0,898.6011939622738,10.401256298212761,0,2,1,1,1,1,2,2,1,1,1,88134,1645926.0,66.0,135696542.0,8196393737.0,385477.0,0.12595584491647863,0.2545144799948479,0.4947318409211593,1,0,0,0,0.3888888888888889,0.4444444444444444,0.5,0.08045977011494253,0.08045977011494253,0.2413793103448276,0.17142857142857143
7,2,822.2625301165544,10.240569013764269,1,3,5,5,5,5,5,5,1,1,5,90549,5671125.0,19.0,123456386.0,8424178014.0,380167.0,0.13156331415724393,0.25773598712777446,0.5247398003041724,1,0,0,0,0.18181818181818182,0.13636363636363635,0.5,0.078125,0.109375,0.296875,0.4074074074074074
8,1,1129.7802516120976,10.906556049825165,0,3,3,1,1,2,1,2,5,2,2,68076,684897.0,8.0,126577245.0,712309985.0,42393.0,0.12067215946339377,0.23989738603030822,0.5652674781755505,1,0,0,0,0.25,0.25,2.0,0.041666666666666664,0.0,0.25,0.14285714285714285
12,2,2025.6152195337527,10.453481658231842,5,4,2,2,3,3,2,3,1,5,3,96374,15566829.0,143.0,160313953.0,37509459990.0,2015693.0,0.13311811930355244,0.3061489915512016,0.5476678647912173,1,0,0,0,0.17757009345794392,0.17757009345794392,0.37383177570093457,0.06702412868632708,0.07238605898123325,0.19302949061662197,0.22291666666666668
10,0,1785.3379767535748,10.435035020020687,0,3,1,1,2,1,1,1,4,1,1,129382,247910.0,31.0,104662300.0,5012500611.0,44054.0,0.1074018797144125,0.1832358517203824,0.44051873663829616,1,0,0,0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.24242424242424243,0.175
6,2,678.2350532350532,10.901180285528305,0,3,3,1,1,2,1,2,5,2,2,68076,844883.0,43.0,328840596.0,4730659863.0,365363.0,0.1053175410086367,0.17133259871485165,0.5352173022773568,1,0,0,0,0.07142857142857142,0.07142857142857142,0.0,0.13846153846153847,0.1076923076923077,0.12307692307692308,0.17721518987341772
9,2,767.4969022658938,10.033405181889213,2,2,5,2,3,4,3,1,3,5,3,68076,683732.0,7.0,240754394.0,8575736720.0,687922.0,0.10701853942772899,0.25911614492227947,0.5053076351552948,1,0,0,0,0.22727272727272727,0.2727272727272727,0.22727272727272727,0.13432835820895522,0.04477611940298507,0.29850746268656714,0.24719101123595505
9,1,1292.8499745046338,10.859016446453808,3,2,1,2,1,1,2,2,2,1,1,114534,1864924.0,96.0,189785344.0,17887394994.0,1222117.0,0.13001816696015495,0.2692940838339793,0.5252755608271437,1,0,0,0,0.18181818181818182,0.18181818181818182,0.14545454545454545,0.14285714285714285,0.07792207792207792,0.1038961038961039,0.4166666666666667
21,1,918.0050866274393,10.07397891546761,3,1,3,2,3,3,2,1,1,1,3,100254,11253889.0,163.0,132790621.0,31310255943.0,2453325.0,0.1358684984364072,0.3015402942040747,0.5312951816034439,1,0,0,0,0.2716049382716049,0.20987654320987653,0.5061728395061729,0.06818181818181818,0.06818181818181818,0.2409090909090909,0.2691029900332226
5,1,1390.1898749575191,10.604636704188971,0,1,5,1,2,2,2,2,1,1,2,90549,7819101.0,111.0,149203127.0,27425751880.0,1435160.0,0.1359840472709075,0.28518380821529227,0.5410128351072585,1,0,0,0,0.1414141414141414,0.15151515151515152,0.5252525252525253,0.09183673469387756,0.09183673469387756,0.20408163265306123,0.33559322033898303
21,1,791.8422834533894,10.131974379459951,1,1,2,1,2,2,2,3,5,1,2,90549,4401766.0,19.0,254018724.0,43505365633.0,1061520.0,0.09652648505168153,0.18205965514750216,0.46604885402813323,1,0,0,0,0.275,0.1875,0.45,0.09803921568627451,0.0392156862745098,0.1568627450980392,0.23880597014925373
17,1,862.46491451901,10.30438908147111,0,5,3,3,3,3,1,5,1,5,3,97907,5403971.0,54.0,109067306.0,50263963156.0,2800069.0,0.13062135233516242,0.25902729677860964,0.4944565764694148,1,0,0,0,0.3191489361702128,0.23404255319148937,0.9361702127659575,0.07692307692307693,0.1282051282051282,0.358974358974359,0.32525951557093424
8,3,752.2164715743254,10.000145773276321,11,2,5,2,3,4,3,1,3,5,3,68076,3423998.0,40.0,198554999.0,212781452268.0,4880537.0,0.08574683746894712,0.1556744484079722,0.46722953693314073,1,0,0,0,0.32575757575757575,0.12121212121212122,0.4772727272727273,0.1125,0.0625,0.08333333333333333,0.3548387096774194
16,3,1099.5479908192742,10.958060729374003,0,2,1,1,1,1,1,2,2,1,1,114534,5227949.0,31.0,150007501.0,53139293852.0,2958714.0,0.11314417948606614,0.18991883815239974,0.5455950316271256,1,0,0,0,0.17088607594936708,0.21518987341772153,0.43037974683544306,0.11743772241992882,0.09252669039145907,0.099644128113879,0.35990888382687924
15,6,985.4992902303408,10.719618328756601,0,2,1,2,1,1,2,2,2,1,1,114534,3035623.0,17.0,140261016.0,23557928155.0,1110948.0,0.12170285967658039,0.22932755483800196,0.53458878128147,1,0,0,0,0.23931623931623933,0.18803418803418803,0.5384615384615384,0.07741935483870968,0.09032258064516129,0.14838709677419354,0.43014705882352944
24,1,1236.1476308371991,10.659302113669414,0,5,5,5,5,5,3,5,4,1,5,114534,4602288.0,125.0,174092435.0,15165627706.0,985191.0,0.12798308145861362,0.2219682905546111,0.5484495972438057,1,0,0,0,0.23076923076923078,0.28846153846153844,0.19230769230769232,0.058823529411764705,0.058823529411764705,0.24836601307189543,0.25365853658536586
4,5,732.19245416146,9.35454678146775,1,5,1,2,2,4,2,5,1,1,3,45935,3983060.0,31.0,171471887.0,43722121076.0,1236916.0,0.12349023112883059,0.23311273242180636,0.5304125471371257,1,0,0,0,0.21875,0.09375,1.4375,0.07096774193548387,0.05161290322580645,0.2064516129032258,0.1711229946524064
12,1,1818.1755716259402,10.37092996841319,0,5,2,5,5,5,1,5,1,1,5,72815,2055323.0,18.0,182567185.0,17919674058.0,1044275.0,0.12626433898710812,0.2841499851848104,0.5728179950304648,1,0,0,0,0.22857142857142856,0.08571428571428572,0.5142857142857142,0.08256880733944955,0.07339449541284404,0.10091743119266056,0.24305555555555555
10,1,800.196193245792,9.41406263613267,1,4,5,5,3,4,2,5,2,3,3,129382,1136119.0,16.0,212209324.0,15443547167.0,930672.0,0.11257623541195949,0.22326182380542883,0.5461285305500568,1,0,0,0,0.55,0.4,1.05,0.12727272727272726,0.14545454545454545,0.6909090909090909,0.26666666666666666
